🇨🇳央    视,#genre#
湖南卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-hunanstv/index.m3u8
辽宁卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-liaoningstv/index.m3u8
重庆卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-chongqingstv/index.m3u8
黑龙江卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-heilongjiangstv/index.m3u8
云南卫视,http://117.169.124.149:8080/live/yunnanstv/index.m3u8
内蒙古卫视,http://117.169.124.149:8080/live/neimenggustv/index.m3u8
吉林卫视,http://117.169.124.149:8080/live/jilinstv/index.m3u8
四川卫视,http://117.169.124.149:8080/live/sichuanstv/index.m3u8
宁夏卫视,http://117.169.124.149:8080/live/ningxiastv/index.m3u8
山西卫视,http://117.169.124.149:8080/live/shanxistv/index.m3u8
广西卫视,http://117.169.124.149:8080/live/guangxistv/index.m3u8
新疆卫视,http://117.169.124.149:8080/live/xinjiangstv/index.m3u8
海南卫视,http://117.169.124.149:8080/live/lvyoustv/index.m3u8
河北卫视,http://117.169.124.149:8080/live/hebeistv/index.m3u8
河南卫视,http://117.169.124.149:8080/live/henanstv/index.m3u8
甘肃卫视,http://117.169.124.149:8080/live/gansustv/index.m3u8
西藏卫视,http://117.169.124.149:8080/live/xizangstv/index.m3u8
贵州卫视,http://117.169.124.149:8080/live/guizhoustv/index.m3u8
陕西卫视,http://117.169.124.149:8080/live/shanxi1stv/index.m3u8
山东教育卫视,http://117.169.124.149:8080/live/shandongjy/index.m3u8
卡酷动画,http://117.169.124.149:8080/live/kakukaton/index.m3u8
金鹰卡通,http://117.169.124.149:8080/live/jinyingkaton/index.m3u8
上海哈哈炫动,http://117.169.124.149:8080/live/xuandongkaton/index.m3u8
优漫卡通,http://117.169.124.149:8080/live/youmankaton/index.m3u8
微信公众号,http://117.169.124.149:8080/live/youmankaton/index.m3u8
黑莓电影,http://117.169.124.149:8080/live/jdianying/index.m3u8
时光软件汇,http://117.169.124.149:8080/live/wmyx/index.m3u8
黑莓动画,http://117.169.124.149:8080/live/wmyx/index.m3u8
超级体育,http://117.169.124.149:8080/live/cctv-5/index.m3u8
精品体育,http://117.169.124.149:8080/live/jtiyu/index.m3u8
健康有约,http://117.169.124.149:8080/live/ljiankangyouyue/index.m3u8
军事评论,http://117.169.124.149:8080/live/junshipl/index.m3u8
精品纪录,http://117.169.124.149:8080/live/jingpinjl/index.m3u8
精品大剧,http://117.169.124.149:8080/live/jdaju/index.m3u8
古装剧场,http://117.169.124.149:8080/live/guzhuangjc/index.m3u8
家庭剧场,http://117.169.124.149:8080/live/jiatingjc/index.m3u8
爱情喜剧,http://117.169.124.149:8080/live/aiqingxj/index.m3u8
军旅剧场,http://117.169.124.149:8080/live/junlvjc/index.m3u8
动作电影,http://117.169.124.149:8080/live/dongzuody/index.m3u8
明星大片,http://117.169.124.149:8080/live/mingxingdp/index.m3u8
海外剧场,http://117.169.124.149:8080/live/xiqumd/index.m3u8
惊悚悬疑,http://117.169.124.149:8080/live/jingsongxy/index.m3u8
农业致富,http://117.169.124.149:8080/live/nongyezf/index.m3u8
金牌综艺,http://117.169.124.149:8080/live/saishijx/index.m3u8
CETV1,http://117.169.124.149:8080/live/jiaoyutv/index.m3u8
CGTN纪实,http://117.169.124.149:8080/live/cctv-9/index.m3u8
📜学习课堂,#genre#
一年级,http://liveplay-kk.rtxapp.com/live/program/live/kkyinj/1300000/mnf.m3u8
二年级,http://liveplay-kk.rtxapp.com/live/program/live/kkernj/1300000/mnf.m3u8
三年级,http://liveplay-kk.rtxapp.com/live/program/live/kksannj/1300000/mnf.m3u8
四年级,http://liveplay-kk.rtxapp.com/live/program/live/kksinj/1300000/mnf.m3u8
五年级,http://liveplay-kk.rtxapp.com/live/program/live/kkwunj/1300000/mnf.m3u8
六年级,http://liveplay-kk.rtxapp.com/live/program/live/kkliunj/1300000/mnf.m3u8
七年级,http://liveplay-kk.rtxapp.com/live/program/live/kkqinj/1300000/mnf.m3u8
八年级,http://liveplay-kk.rtxapp.com/live/program/live/kkbanj/1300000/mnf.m3u8
九年级,http://liveplay-kk.rtxapp.com/live/program/live/kkjiunj/1300000/mnf.m3u8
高一,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8
高二,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoernj/1300000/mnf.m3u8
高三,http://liveplay-kk.rtxapp.com/live/program/live/kkgaosannj/1300000/mnf.m3u8

🍀典籍里的中国,#genre#
尚书,https://playmv.vip/m3u8/e589f882743527f15d4a6c7563447f16.m3u8
天工开物,https://playmv.vip/m3u8/aa9b24de41e6a117b50d3f37a3b47e99.m3u8
史记,https://playmv.vip/m3u8/265f690ac87f54906a8a46a3de7ca665.m3u8
本草纲目,https://playmv.vip/m3u8/2aa7fe5cdc9eb50a3afa7984b9bacc4c.m3u8
论语,https://playmv.vip/m3u8/dda4d23ca839045b70dc679678f909da.m3u8
孙子兵法,https://playmv.vip/m3u8/5581efb1096bc8cf38f6c10867fea7f8.m3u8
楚辞,https://playmv.vip/m3u8/04466d8e726385054d1336ca63c0c74e.m3u8
徐霞客游记,https://playmv.vip/m3u8/503432b35b97c273c9e066a8bf2f6ad1.m3u8
道德经,https://playmv.vip/m3u8/6e4c60f8606b0c3d43277c9e68fa2bb7.m3u8
周易,https://playmv.vip/m3u8/07df6ef9a300cb8eda4c8e90393aafb8.m3u8
传习录,https://playmv.vip/m3u8/c704f12cfc63095ff435a323f0e266ee.m3u8

🇭🇰港    澳,#genre#
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰香港,http://stream.guihet.com/t/ifeng2.php?id=3?zgangd
凤凰香港,http://jydx.jdshipin.com:808/hls/38/index.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/2020215104547.m3u8?zgangd
凤凰香港,http://183.207.249.34/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8?zgangd
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8?zgangd
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8

金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
金马影院,https://pull.kktv8.com/livekktv/128600025.flv?_t=0.03302458679376152
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
星空卫视,http://jydx.jdshipin.com:808/hls/87/index.m3u8
翡翠台,http://jydx.jdshipin.com:808/hls/25/index.m3u8
明珠台,http://jydx.jdshipin.com:808/hls/26/index.m3u8

📺江    西,#genre#
江西卫视,https://jxtv2-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西都市,https://jxtv2-live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西都市,http://39.134.115.163:8080/PLTV/88888888/224/3221225584/index.m3u8?fmt=ts2hls
江西都市,http://39.135.138.58:18890/PLTV/88888888/224/3221225584/index.m3u8?fmt=ts2hls
江西少儿,https://jxtv2-live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
江西少儿,http://39.134.115.163:8080/PLTV/88888888/224/3221225577/index.m3u8?fmt=ts2hls
江西少儿,http://39.135.138.58:18890/PLTV/88888888/224/3221225577/index.m3u8?fmt=ts2hls
江西教育,http://39.135.138.58:18890/PLTV/88888888/224/3221226197/index.m3u8?fmt=ts2hls
江西新闻,https://jxtv2-live.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西新闻,http://39.134.115.163:8080/PLTV/88888888/224/3221225576/index.m3u8?fmt=ts2hls
江西新闻,http://39.135.138.58:18890/PLTV/88888888/224/3221225576/index.m3u8?fmt=ts2hls
江西经济生活,http://39.135.138.58:18890/PLTV/88888888/224/3221226206/index.m3u8?fmt=ts2hls
江西经济生活,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/index.m3u8?fmt=ts2hls
江西公共农业,https://jxtv2-live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西公共农业,http://39.135.138.58:18890/PLTV/88888888/224/3221225578/index.m3u8?fmt=ts2hls
江西影视旅游,https://jxtv2-live.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8
江西影视旅游,http://39.135.138.58:18890/PLTV/88888888/224/3221225579/index.m3u8?fmt=ts2hls
江西教育,https://live.jxeduyun.com/streams/5e05b4659858d.m3u8
江西教育,https://live.jxeduyun.com/streams/5e05b4659858d.m3u8
南昌新闻,http://121.51.249.6/live.nctv.net.cn/live/nctv1.flv
南昌都市,http://121.51.249.6/live.nctv.net.cn/live/nctv2.flv
南昌资讯,http://121.51.249.6/live.nctv.net.cn/live/nctv3.flv
南昌公共,http://121.51.249.6/live.nctv.net.cn/live/nctv4.flv
进贤台,http://121.51.249.6/live.nctv.net.cn/live/jx1.flv

📺广    东,#genre#
深圳卫视,http://iptv.cooltv.top/tv/sztv.php?id=szws#http://lu1.cc/itv/sjtv/gd/sztv.php?id=szws
深视都市频道,http://iptv.cooltv.top/tv/sztv.php?id=szds#http://lu1.cc/itv/sjtv/gd/sztv.php?id=szds
深视电视剧频道,http://iptv.cooltv.top/tv/sztv.php?id=szdsj#http://lu1.cc/itv/sjtv/gd/sztv.php?id=szdsj
深视公共频道,http://iptv.cooltv.top/tv/sztv.php?id=szgg#http://lu1.cc/itv/sjtv/gd/sztv.php?id=szgg
深视财经生活频道,http://iptv.cooltv.top/tv/sztv.php?id=szcjsh#http://lu1.cc/itv/sjtv/gd/sztv.php?id=szcjsh
深圳娱乐频道,http://iptv.cooltv.top/tv/sztv.php?id=szyl#http://lu1.cc/itv/sjtv/gd/sztv.php?id=szyl#http://www.lu1.cc/tv/gdtv/szxl.html?id=szyl
深视少儿频道,http://iptv.cooltv.top/tv/sztv.php?id=szse#http://lu1.cc/itv/sjtv/gd/sztv.php?id=szse#http://www.lu1.cc/tv/gdtv/szxl.html?id=szse
大湾区卫视,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs2&auth=rinimabi
大湾区卫视,http://diygz.f3322.org:9090/hls/8/index.m3u8
大湾区卫视,http://lu1.cc/c/tv/sjtv/p/migu.php?id=dwqws
广东卫视,http://diygz.f3322.org:9090/hls/1/index.m3u8
广东珠江,http://v2.91kds.cn/b9/itouchv3.m3u8?id=gdzj&auth=rinimabi
广东新闻,http://v2.91kds.cn/b9/itouchv3.m3u8?id=gdxw&auth=rinimabi
广东公共,http://v2.91kds.cn/b9/itouchv3.m3u8?id=gdgg&auth=rinimabi
广东经济,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs1&auth=rinimabi
广东综艺,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs3&auth=rinimabi
广东影视,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs4&auth=rinimabi
广东少儿,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs5&auth=rinimabi
广东珠江,http://diygz.f3322.org:9090/hls/2/index.m3u8
广东珠江,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdzj
广东综艺,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdzy
广东影视,http://diygz.f3322.org:9090/hls/9/index.m3u8
广东影视,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdys
广东经济,http://diygz.f3322.org:9090/hls/7/index.m3u8
广东经济,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdjjkj
广东新闻,http://diygz.f3322.org:9090/hls/3/index.m3u8
广东新闻,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdxw
广东公共,http://diygz.f3322.org:9090/hls/4/index.m3u8
广东公共,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdgg
广东少儿,http://diygz.f3322.org:9090/hls/11/index.m3u8
广东少儿,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdse
惠州-1,http://ye23.vip/z7z8/2021/0752.php?id=1
惠州-1,http://diygz.f3322.org:9090/hls/132/index.m3u8
惠州-1,http://stream.hztvmg.com/channel1/playlist.m3u8?_upt=4e4924091670059222
惠州-2,http://stream.hztvmg.com/channel1/playlist.m3u8?_upt=fefa1a751646753894
数字电视,#genre#
爱动漫,http://111.11.123.28:6610/000000001000/6000000006000280630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958320221014141102306762&channel-id=wasusyt&Contentid=6000000006000280630
爱奇谈,http://111.11.123.28:6610/000000001000/6000000006000270630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1961120221014133013296225&channel-id=wasusyt&Contentid=6000000006000270630
爱奇谈,http://111.11.123.28:6610/000000001000/6000000006000270630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959120221014133234310230&channel-id=wasusyt&Contentid=6000000006000270630
爱赛车,http://111.11.123.28:6610/000000001000/6000000006000240630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959220221014133355305703&channel-id=wasusyt&Contentid=6000000006000240630
爱赛车,http://111.11.123.28:6610/000000001000/6000000006000240630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958720221014133355301960&channel-id=wasusyt&Contentid=6000000006000240630
爱电竞,http://111.11.123.28:6610/000000001000/6000000006000230630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1961420221014133349297209&channel-id=wasusyt&Contentid=6000000006000230630
爱电竞,http://111.11.123.28:6610/000000001000/6000000006000230630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958720221014133348301959&channel-id=wasusyt&Contentid=6000000006000230630
爱玩具,http://111.11.123.28:6610/000000001000/6000000006000220630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957920221014133340294427&channel-id=wasusyt&Contentid=6000000006000220630
爱悬疑,http://111.11.123.31:6610/000000001000/6000000006000050630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1891220221014135811192524&channel-id=wasusyt&Contentid=6000000006000050630
爱悬疑,http://111.11.123.31:6610/000000001000/6000000006000050630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1892920221014135811182497&channel-id=wasusyt&Contentid=6000000006000050630
爱悬疑,http://111.11.123.28:6610/000000001000/6000000006000050630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959220221014135806305779&channel-id=wasusyt&Contentid=6000000006000050630
爱悬疑,http://111.11.123.28:6610/000000001000/6000000006000050630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958620221014135806302371&channel-id=wasusyt&Contentid=6000000006000050630
爱猎奇,http://111.11.123.28:6610/000000001000/6000000006000190630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957420221014135801301517&channel-id=wasusyt&Contentid=6000000006000190630
爱猎奇,http://111.11.123.28:6610/000000001000/6000000006000190630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1961020221014135801297426&channel-id=wasusyt&Contentid=6000000006000190630
爱猎奇,http://111.11.123.28:6610/000000001000/6000000006000190630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959720221014135754286358&channel-id=wasusyt&Contentid=6000000006000190630
爱猎奇,http://111.11.123.28:6610/000000001000/6000000006000190630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957420221014135754301515&channel-id=wasusyt&Contentid=6000000006000190630
爱幼教,http://111.11.123.28:6610/000000001000/6000000006000180630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957920221014135750294528&channel-id=wasusyt&Contentid=6000000006000180630
爱幼教,http://111.11.123.28:6610/000000001000/6000000006000180630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957420221014135750301514&channel-id=wasusyt&Contentid=6000000006000180630
爱幼教,http://111.11.123.28:6610/000000001000/6000000006000180630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957220221014135745294013&channel-id=wasusyt&Contentid=6000000006000180630
爱谍战,http://111.11.123.28:6610/000000001000/6000000006000070630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958420221015131206309318&channel-id=wasusyt&Contentid=6000000006000070630
爱谍战,http://111.11.123.28:6610/000000001000/6000000006000070630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959820221015131206302227&channel-id=wasusyt&Contentid=6000000006000070630
爱谍战,http://111.11.123.28:6610/000000001000/6000000006000070630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957920221015131152299181&channel-id=wasusyt&Contentid=6000000006000070630
爱家庭,http://111.11.123.28:6610/000000001000/6000000006000090630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959820221015131414302251&channel-id=wasusyt&Contentid=6000000006000090630
爱家庭,http://111.11.123.28:6610/000000001000/6000000006000090630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1956620221015131414319445&channel-id=wasusyt&Contentid=6000000006000090630
爱家庭,http://111.11.123.28:6610/000000001000/6000000006000090630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1961220221015131340309385&channel-id=wasusyt&Contentid=6000000006000090630
爱解密,http://111.11.123.28:6610/000000001000/6000000006000200630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960720221014135726306339&channel-id=wasusyt&Contentid=6000000006000200630
爱解密,http://111.11.123.28:6610/000000001000/6000000006000200630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959120221014135725310312&channel-id=wasusyt&Contentid=6000000006000200630
爱解密,http://111.11.123.28:6610/000000001000/6000000006000200630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960620221014135721303915&channel-id=wasusyt&Contentid=6000000006000200630
爱旅行,http://111.11.123.28:6610/000000001000/6000000006000250630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960020221014135646305380&channel-id=wasusyt&Contentid=6000000006000250630
爱怀旧,http://111.11.123.28:6610/000000001000/6000000006000260630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959820221014135640297861&channel-id=wasusyt&Contentid=6000000006000260630
爱体育,http://111.11.123.31:6610/000000001000/6000000006000290630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1889520221014135601185158&channel-id=wasusyt&Contentid=6000000006000290630
爱体育,http://111.11.123.31:6610/000000001000/6000000006000290630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1890420221014135601179073&channel-id=wasusyt&Contentid=6000000006000290630
爱历史,http://111.11.123.28:6610/000000001000/6000000006000150630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957720221014140909304245&channel-id=wasusyt&Contentid=6000000006000150630
爱喜剧,http://111.11.123.28:6610/000000001000/6000000006000010630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959220221014141111305853&channel-id=wasusyt&Contentid=6000000006000010630
爱喜剧,http://111.11.123.28:6610/000000001000/6000000006000010630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958820221014141111289135&channel-id=wasusyt&Contentid=6000000006000010630
爱美食,http://111.11.123.28:6610/000000001000/6000000006000120630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957320221014141056297085&channel-id=wasusyt&Contentid=6000000006000120630
爱科学,http://111.11.123.28:6610/000000001000/6000000006000160630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959620221014141038314650&channel-id=wasusyt&Contentid=6000000006000160630
爱都市,http://111.11.123.28:6610/000000001000/6000000006000080630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957920221014141030294619&channel-id=wasusyt&Contentid=6000000006000080630
爱经典,http://111.11.123.28:6610/000000001000/6000000006000060630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957220221014141024294069&channel-id=wasusyt&Contentid=6000000006000060630
爱经典,http://111.11.123.28:6610/000000001000/6000000006000060630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960620221014141024303998&channel-id=wasusyt&Contentid=6000000006000060630
爱历史,http://111.11.123.28:6610/000000001000/6000000006000150630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959120221014141019310378&channel-id=wasusyt&Contentid=6000000006000150630
爱青春,http://111.11.123.28:6610/000000001000/6000000006000100630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1956720221014141458304245&channel-id=wasusyt&Contentid=6000000006000100630
爱青春,http://111.11.123.28:6610/000000001000/6000000006000100630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960220221014141458302585&channel-id=wasusyt&Contentid=6000000006000100630
爱探索,http://111.11.123.28:6610/000000001000/6000000006000300630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960920221014141449279879&channel-id=wasusyt&Contentid=6000000006000300630
爱谍战,http://111.11.123.28:6610/000000001000/6000000006000070630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960720221014141442306403&channel-id=wasusyt&Contentid=6000000006000070630
爱科幻,http://111.11.123.28:6610/000000001000/6000000006000020630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958220221014141436296807&channel-id=wasusyt&Contentid=6000000006000020630
爱院线,http://111.11.123.31:6610/000000001000/6000000006000030630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1888520221014141430188219&channel-id=wasusyt&Contentid=6000000006000030630
爱院线,http://111.11.123.28:6610/000000001000/6000000006000030630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960320221014141424292715&channel-id=wasusyt&Contentid=6000000006000030630
爱世界,http://111.11.123.28:6610/000000001000/6000000006000210630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960420221015130011307610&channel-id=wasusyt&Contentid=6000000006000210630
爱世界,http://111.11.123.28:6610/000000001000/6000000006000210630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960920221015130011284542&channel-id=wasusyt&Contentid=6000000006000210630
爱江湖,http://111.11.123.28:6610/000000001000/6000000006000110630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960120221015130207299754&channel-id=wasusyt&Contentid=6000000006000110630
爱娱乐,http://111.11.123.28:6610/000000001000/6000000006000130630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960820221015130348305898&channel-id=wasusyt&Contentid=6000000006000130630
爱时尚,http://111.11.123.28:6610/000000001000/6000000006000140630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958320221015130638311630&channel-id=wasusyt&Contentid=6000000006000140630
爱时尚,http://111.11.123.28:6610/000000001000/6000000006000140630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1961120221015130638300743&channel-id=wasusyt&Contentid=6000000006000140630
爱时尚,http://111.11.123.28:6610/000000001000/6000000006000140630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959320221015130548311714&channel-id=wasusyt&Contentid=6000000006000140630
爱动漫,http://111.11.123.28:6610/000000001000/6000000006000280630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958020221015130801305837&channel-id=wasusyt&Contentid=6000000006000280630
爱动漫,http://111.11.123.28:6610/000000001000/6000000006000280630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1956420221015130801308674&channel-id=wasusyt&Contentid=6000000006000280630
爱动漫,http://111.11.123.28:6610/000000001000/6000000006000280630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960820221015130756305943&channel-id=wasusyt&Contentid=6000000006000280630
爱浪漫,http://111.11.123.28:6610/000000001000/6000000006000040630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1960320221015130909297281&channel-id=wasusyt&Contentid=6000000006000040630
爱浪漫,http://111.11.123.28:6610/000000001000/6000000006000040630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958620221015130853306954&channel-id=wasusyt&Contentid=6000000006000040630
爱浪漫,http://111.11.123.28:6610/000000001000/6000000006000040630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957420221015130909306301&channel-id=wasusyt&Contentid=6000000006000040630
爱科幻,http://111.11.123.28:6610/000000001000/6000000006000020630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1957220221015131047298202&channel-id=wasusyt&Contentid=6000000006000020630
爱科幻,http://111.11.123.28:6610/000000001000/6000000006000020630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1959620221015131047319400&channel-id=wasusyt&Contentid=6000000006000020630
爱科幻,http://111.11.123.28:6610/000000001000/6000000006000020630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1961120221015131038300777&channel-id=wasusyt&Contentid=6000000006000020630
爱极限,http://111.11.123.28:6610/000000001000/6000000006000170630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958420221014135739304394&channel-id=wasusyt&Contentid=6000000006000170630
爱极限,http://111.11.123.28:6610/000000001000/6000000006000170630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1961120221014135734296323&channel-id=wasusyt&Contentid=6000000006000170630

NewTV军旅剧场,http://gslbserv.itv.cmvideo.cn:80/000000001000/7485075951068666323/1.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7485075951068666323&owchid=ystenlive&owsid=7951969344461285239
NewTV明星大片,http://gslbserv.itv.cmvideo.cn:80/000000001000/5595720619887440144/1.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5595720619887440144&owchid=ystenlive&owsid=7951969344461437044
NewTV军事评论,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5822616274253344775&livemode=1&stbId=4
NewTV军旅剧场,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=4
