
央视-频道,#genre#
68号[853*480],http://em.21dtv.com/songs/60110067.mkv
71号[853*480],http://em.21dtv.com/songs/60110070.mkv
70号[853*480],http://em.21dtv.com/songs/60110069.mkv
72号[853*480],http://em.21dtv.com/songs/60110071.mkv
73号[853*480],http://em.21dtv.com/songs/60110072.mkv
69号[854*480],http://em.21dtv.com/songs/60110068.mkv
74号[853*480],http://em.21dtv.com/songs/60110073.mkv
76号[853*480],http://em.21dtv.com/songs/60110075.mkv
75号[854*480],http://em.21dtv.com/songs/60110074.mkv
77号[720*540],http://em.21dtv.com/songs/60110076.mkv
78号[720*540],http://em.21dtv.com/songs/60110077.mkv
79号[720*540],http://em.21dtv.com/songs/60110078.mkv
81号[853*480],http://em.21dtv.com/songs/60110080.mkv
80号[853*480],http://em.21dtv.com/songs/60110079.mkv
82号[853*480],http://em.21dtv.com/songs/60110081.mkv
83号[720*540],http://em.21dtv.com/songs/60110082.mkv
84号[853*480],http://em.21dtv.com/songs/60110083.mkv
85号[853*480],http://em.21dtv.com/songs/60110084.mkv
86号[853*480],http://em.21dtv.com/songs/60110085.mkv
87号[853*480],http://em.21dtv.com/songs/60110086.mkv
88号[853*480],http://em.21dtv.com/songs/60110087.mkv
89号[720*540],http://em.21dtv.com/songs/60110088.mkv
90号[854*480],http://em.21dtv.com/songs/60110089.mkv
91号[853*480],http://em.21dtv.com/songs/60110090.mkv
92号[853*480],http://em.21dtv.com/songs/60110091.mkv
93号[853*480],http://em.21dtv.com/songs/60110092.mkv
95号[854*480],http://em.21dtv.com/songs/60110094.mkv
94号[853*480],http://em.21dtv.com/songs/60110093.mkv
96号[854*480],http://em.21dtv.com/songs/60110095.mkv
97号[853*480],http://em.21dtv.com/songs/60110096.mkv
98号[854*480],http://em.21dtv.com/songs/60110097.mkv
99号[854*480],http://em.21dtv.com/songs/60110098.mkv
100号[854*480],http://em.21dtv.com/songs/60110099.mkv
101号[853*480],http://em.21dtv.com/songs/60110100.mkv
102号[854*480],http://em.21dtv.com/songs/60110101.mkv
103号[853*480],http://em.21dtv.com/songs/60110102.mkv
104号[853*480],http://em.21dtv.com/songs/60110103.mkv
105号[853*480],http://em.21dtv.com/songs/60110104.mkv
106号[853*480],http://em.21dtv.com/songs/60110105.mkv
107号[853*480],http://em.21dtv.com/songs/60110106.mkv
108号[854*480],http://em.21dtv.com/songs/60110107.mkv
109号[853*480],http://em.21dtv.com/songs/60110108.mkv
110号[854*480],http://em.21dtv.com/songs/60110109.mkv
113号[853*480],http://em.21dtv.com/songs/60110112.mkv
111号[854*480],http://em.21dtv.com/songs/60110110.mkv
112号[854*480],http://em.21dtv.com/songs/60110111.mkv
114号[853*480],http://em.21dtv.com/songs/60110113.mkv
117号[720*540],http://em.21dtv.com/songs/60110116.mkv
115号[720*540],http://em.21dtv.com/songs/60110114.mkv
118号[853*480],http://em.21dtv.com/songs/60110117.mkv
120号[853*480],http://em.21dtv.com/songs/60110119.mkv
116号[854*480],http://em.21dtv.com/songs/60110115.mkv
119号[853*480],http://em.21dtv.com/songs/60110118.mkv
122号[853*480],http://em.21dtv.com/songs/60110121.mkv
121号[853*480],http://em.21dtv.com/songs/60110120.mkv
123号[854*480],http://em.21dtv.com/songs/60110122.mkv
125号[854*480],http://em.21dtv.com/songs/60110124.mkv
124号[854*480],http://em.21dtv.com/songs/60110123.mkv
126号[853*480],http://em.21dtv.com/songs/60110125.mkv
127号[853*480],http://em.21dtv.com/songs/60110126.mkv
129号[720*540],http://em.21dtv.com/songs/60110128.mkv
128号[853*480],http://em.21dtv.com/songs/60110127.mkv
131号[720*540],http://em.21dtv.com/songs/60110130.mkv
130号[720*540],http://em.21dtv.com/songs/60110129.mkv
133号[720*540],http://em.21dtv.com/songs/60110132.mkv
132号[853*480],http://em.21dtv.com/songs/60110131.mkv
134号[1024*576],http://em.21dtv.com/songs/60110133.mkv
135号[720*540],http://em.21dtv.com/songs/60110134.mkv
136号[854*480],http://em.21dtv.com/songs/60110135.mkv
137号[854*480],http://em.21dtv.com/songs/60110136.mkv
138号[854*480],http://em.21dtv.com/songs/60110137.mkv
139号[854*480],http://em.21dtv.com/songs/60110138.mkv
141号[853*480],http://em.21dtv.com/songs/60110140.mkv
140号[854*480],http://em.21dtv.com/songs/60110139.mkv
143号[854*480],http://em.21dtv.com/songs/60110142.mkv
142号[853*480],http://em.21dtv.com/songs/60110141.mkv
144号[854*480],http://em.21dtv.com/songs/60110143.mkv
147号[853*480],http://em.21dtv.com/songs/60110146.mkv
145号[853*480],http://em.21dtv.com/songs/60110144.mkv
146号[853*480],http://em.21dtv.com/songs/60110145.mkv
151号[1920*1080],http://em.21dtv.com/songs/60110150.mkv
149号[768*576],http://em.21dtv.com/songs/60110148.mkv
148号[720*540],http://em.21dtv.com/songs/60110147.mkv
150号[768*576],http://em.21dtv.com/songs/60110149.mkv
155号[853*480],http://em.21dtv.com/songs/60110154.mkv
152号[854*480],http://em.21dtv.com/songs/60110151.mkv
154号[854*480],http://em.21dtv.com/songs/60110153.mkv

NEWTV-频道,#genre#
超级电视剧,http://39.135.138.58:18890/PLTV/88888910/224/3221225765/index.m3u8
超级电视剧,http://39.135.138.58:18890/PLTV/88888888/224/3221225625/index.m3u8
超级电视剧,http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8
超级电影,http://39.135.138.58:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8
超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225766/index.m3u8
超级电影,http://39.135.138.58:18890/PLTV/88888910/224/3221225766/index.m3u8
超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225766/index.m3u8
超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8
超级综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225768/index.m3u8
超级综艺,http://39.135.138.58:18890/PLTV/88888910/224/3221225768/index.m3u8
超级综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8
超级综艺,http://39.135.138.58:18890/PLTV/88888910/224/3221225620/index.m3u8
超级综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225620/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888910/224/3221225648/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888910/224/3221225767/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225648/index.m3u8
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
潮妈辣婆,http://39.135.138.58:18890/PLTV/88888910/224/3221225708/index.m3u8
古装剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221225678/index.m3u8
古装剧场,http://39.135.138.58:18890/PLTV/88888910/224/3221225678/index.m3u8
家庭剧场,http://39.135.138.58:18890/PLTV/88888910/224/3221225713/index.m3u8
金牌综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225711/index.m3u8
金牌综艺,http://39.135.138.58:18890/PLTV/88888910/224/3221225711/index.m3u8
精品大剧,http://39.135.138.58:18890/PLTV/88888910/224/3221225714/index.m3u8
精品纪录,http://39.135.138.58:18890/PLTV/88888910/224/3221225710/index.m3u8
精品体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225709/index.m3u8
精品体育,http://39.135.138.58:18890/PLTV/88888910/224/3221225709/index.m3u8
军旅剧场,http://39.135.138.59:18890/PLTV/88888910/224/3221225669/index.m3u8
军旅剧场,http://39.135.138.58:18890/PLTV/88888910/224/3221225669/index.m3u8
军旅剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221225669/index.m3u8
军事评论,http://39.135.138.58:18890/PLTV/88888910/224/3221225757/index.m3u8
明星大片,http://39.134.115.163:8080/PLTV/88888910/224/3221225716/index.m3u8
明星大片,http://39.135.138.59:18890/PLTV/88888910/224/3221225716/index.m3u8
农业致富,http://39.135.138.59:18890/PLTV/88888910/224/3221225670/index.m3u8
农业致富,http://39.135.138.58:18890/PLTV/88888888/224/3221225670/index.m3u8
农业致富,http://39.135.138.58:18890/PLTV/88888910/224/3221225670/index.m3u8
武搏世界,http://39.135.138.58:18890/PLTV/88888888/224/3221225656/index.m3u8
炫舞未来,http://39.135.138.58:18890/PLTV/88888910/224/3221225707/index.m3u8
炫舞未来,http://39.135.138.59:18890/PLTV/88888910/224/3221225707/index.m3u8
怡伴健康,http://39.135.138.58:18890/PLTV/88888888/224/3221225666/index.m3u8
怡伴健康,http://39.135.138.58:18890/PLTV/88888910/224/3221225666/index.m3u8
黑莓电竞,http://111.40.196.9/PLTV/88888888/224/3221225606/index.m3u8
黑莓电竞,http://39.135.138.58:18890/PLTV/88888888/224/3221225749/index.m3u8
黑莓电竞,http://39.135.138.58:18890/PLTV/88888888/224/3221225653/index.m3u8
黑莓电竞,http://39.135.138.58:18890/PLTV/88888888/224/3221225750/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225769/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225764/index.m3u8
黑莓动画,http://39.135.138.58:18890/PLTV/88888888/224/3221225672/index.m3u8
黑莓动画,http://111.40.196.9/PLTV/88888888/224/3221225628/index.m3u8

少儿-频道,#genre#
南京少儿[1280*720],http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
浙江少儿[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
福州少儿[1920*1080],http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
索尼+少儿动画,https://livecdn.fptplay.net/hda3/animaxport_2000.stream/.m3u8?zgangd
金鹰卡通少儿,http://39.135.32.24:6610/000000001000/1000000002000016601/1.m3u8?xtkg
嘉佳卡通少儿,http://39.135.32.24:6610/000000001000/1000000002000025964/1.m3u8?xtkg
哈哈炫动少儿,http://39.135.32.24:6610/000000001000/1000000002000000172/1.m3u8?xtkg
卡酷少儿,http://39.135.32.24:6610/000000001000/7589856436881630561/1.m3u8?xtkg
优漫卡通少儿,http://39.135.32.24:6610/000000001000/1000000002000010063/1.m3u8?xtkg
卡酷少儿,http://111.63.117.13:6060/030000001000/G_KAKU/G_KAKU.m3u8
卡酷少儿,http://111.63.117.13:6060/030000001000/G_KAKU/G_KAKU.m3u8
小猪佩奇,http://baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8
少儿14台,http://39.135.32.7:6610/000000001000/cctv-14/1.m3u8?IASHttpSessionId=OTT?zzhongd
少儿14台,http://39.135.32.24:6610/000000001000/1000000001000008170/1.m3u8?i?zzhongd
少儿14台,http://39.135.32.6:6610/PLTV/77777777/224/3221225648/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zzhongd
少儿14台,http://39.135.55.105:6610/PLTV/88888888/224/3221225819/index.m3u8?servicetype=1?zzhongd
少儿14台,http://39.135.55.105:6610/PLTV/88888888/224/3221225933/index.m3u8?servicetype=1?zzhongd
少儿14台,http://117.148.179.157/PLTV/88888888/224/3221231648/index.m3u8?zzhongd
14台少儿,http://111.40.196.30/PLTV/88888888/224/3221225573/index.m3u8?zyangd
14台少儿,http://117.148.179.157/PLTV/88888888/224/3221232849/index.m3u8?zyangd
14台少儿,http://111.63.117.13:6060/030000001000/G_CCTV-14/G_CCTV-14.m3u8?zyangd
14台少儿,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225784/1.m3u8?zyangd
14台少儿,http://123.6.9.146/live/jz-cctv-14/live.m3u8?zyangd
北京卡酷少儿,http://39.135.32.10:6610/000000001000/kakukaton/1.m3u8?IASHttpSessionId=OTT?zbeid
北京卡酷少儿,http://39.135.32.6:6610/PLTV/77777777/224/3221225730/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zbeid
北京卡酷少儿,http://39.135.55.7:6610/PLTV/88888888/224/3221225871/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zbeid
北京卡酷少儿,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8?zbeid
北京卡酷少儿,http://111.63.117.13:6060/030000001000/G_KAKU/G_KAKU.m3u8?zbeid
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://yd-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
杭州少儿体育,http://117.148.179.157/PLTV/88888888/224/3221229316/index.m3u8?zzhed
宁波少儿,http://live1.cloud.nbtv.cn/f9af570c981c4c618f919ea91b93966f/h264_500k_ts/index.m3u8?type=flv2hls_m3u8?zzhed
福建少儿,http://39.135.55.7:6610/PLTV/88888888/224/3221227194/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福建少儿,http://39.135.55.105:6610/PLTV/88888888/224/3221227194/index.m3u8?servicetype=1?zfud
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8?zfud
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
江西少儿家庭,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8?zjiangxd
江西少儿家庭,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls?zjiangxd
甘肃少儿,http://39.134.32.102:6610/270000001111/1110000327/index.m3u8?IASHttpSessionId=OTT
云南少儿,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntvshaoer/1.m3u8;{User-Agent@0151?zyund}
黑龙江少儿,http://39.134.65.151/PLTV/88888888/224/3221226002/1.m3u8?zheild
黑龙江少儿,http://39.134.65.145/PLTV/88888888/224/3221226002/1.m3u8?zheild
大连少儿,rtmp://secret.dltv.cn/dreamStreamCore/q6tZ6Ba/lv500?p?zliaond
河北少儿科教,http://live6.plus.hebtv.com/sekjx/hd/live.m3u8?zhebd
韩国EBS少儿童,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
越南_Cbeebies少儿,https://livecdn.fptplay.net/hda3/cbeebies_2000.stream/chunklist.m3u8?zshijd

地方-频道,#genre#
浙江卫视 (1080p)[1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江钱江 (1080p)[1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江经济生活 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影视 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江6套 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江公共 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江少儿 (1080p)[1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江留学 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
浙江国际 (1080p)[1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
浙江数码时代 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
晋中综合 (1080p)[1920*1080][1920*1080][1920*1080],http://jzlive.jztvnews.com:90/live/jzzh.m3u8
上虞1新闻综合 (720p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞經濟文化 (720p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞3新商都 (720p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
新昌新聞綜合 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
宿州公共 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州新闻综合 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://live.ahsz.tv/video/s10001-szzh/index.m3u8
孟州电视台 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://live.dxhmt.cn:9081/tv/10883-1.m3u8
建安电视台 (1080p) [Not 24/7][1920*1408][1920*1408][1920*1408],http://live.dxhmt.cn:9081/tv/11003-1.m3u8
济宁教育 (1080p)[1920*1080][1920*1080][1920*1080],http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
文山综合 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
西安新闻 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://stream2.xiancity.cn/xatv1/playlist.m3u8
云南 Ⅰ 文山综合台 (1080p) [Not 24/7][1920*1080][1920*1080][1920*1080],http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
半岛新闻 (1080p)[1920*1080][1920*1080][1920*1080],https://live-hls-web-aje.getaj.net/AJE/01.m3u8
海南卫视 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://livelyws.chinamcache.com/lyws/zb01.m3u8?auth_key=1593241343-0-0-90b80e74457c94b2015f9428a1cb9b0e
漳州新闻综合 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
三明新闻综合 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://stream.smntv.cn/smtv1/playlist.m3u8
三明公共 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://stream.smntv.cn/smtv2/playlist.m3u8
红牛REDBULL TV (720p)[1280*720][1280*720][1280*720],https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
靖江新闻綜合 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
娄底综合 (720p)[1280*720][1280*720][1280*720],http://119.39.242.52:1935/live/zonghe/playlist.m3u8
东至新闻综合 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://223.247.33.124:1935/live/zonghe/playlist.m3u8
海盐新闻 (720p)[1280*720][1280*720][1280*720],http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
华数 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8
南宁新闻综合 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁公共 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
浙江 Ⅰ 浙江经济 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江 Ⅰ 浙江教育 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江影视 (720p)[1280*720][1280*720][1280*720],http://hw-m-l.cztv.com/channels/lantian/channel05/720p.m3u8
浙江 Ⅰ 浙江休闲 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江 Ⅰ 浙江新闻 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江 Ⅰ 浙江少儿 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
浙江 Ⅰ 浙江留学 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hw-m-l.cztv.com/channels/lantian/channel09/720p.m3u8
浙江 Ⅰ 浙江国际 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8
浙江 Ⅰ 浙江易购 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://hw-m-l.cztv.com/channels/lantian/channel11/720p.m3u8
嵊州综合 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
萧山新闻综合 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
蕭山生活頻道 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
湘潭新闻综合 (720p)[1280*720][1280*720][1280*720],http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
南京少儿 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京生活 (720p)[1280*720][1280*720][1280*720],http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南京新闻综合 (720p)[1280*720][1280*720][1280*720],http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京信息 (720p)[1280*720][1280*720][1280*720],http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
浙江 Ⅰ 绍兴影视 (720p)[1280*720][1280*720][1280*720],http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
延边卫视 (720p)[1280*720][1280*720][1280*720],http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
CNC中文 (720p) [Not 24/7][1280*720][1280*720][1280*720],http://source07.v.news.cn/live/CNC_CN/playlist.m3u8
西安商务资讯 (180p) [Not 24/7][1280*720][1280*720][1280*720],http://stream2.xiancity.cn/xatv3/playlist.m3u8
西安影视 (180p) [Not 24/7][1280*720][1280*720][1280*720],http://stream2.xiancity.cn/xatv4/playlist.m3u8
西安乐购购物 (180p) [Not 24/7][1280*720][1280*720][1280*720],http://stream2.xiancity.cn/xatv6/playlist.m3u8
房山电视台 (576p)[1280*720][1280*720][1280*720],https://live.funhillrm.com/2/playlist.m3u8
广东 Ⅰ 韶关公共台 (720p) [Not 24/7][1920*1080][1920*1080][1920*1080],https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
广东 Ⅰ 韶关综合台 (720p) [Not 24/7][1920*1080][1920*1080][1920*1080],https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
四川 Ⅰ 雅安公共 (720p)[1280*720][1280*720][1280*720],http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv
四川 Ⅰ 雅安综合 (720p)[1280*720][1280*720][1280*720],http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv
通州电视台 (720p)[1280*720][1280*720][1280*720],http://pull.dayuntongzhou.com/live/tztv.m3u8
點掌財經 (712p)[1280*712][1280*712][1280*712],http://cclive2.aniu.tv/live/anzb.m3u8
点掌财经 (712p)[1280*712][1280*712][1280*712],http://cclive.aniu.tv/live/anzb.m3u8
凤台文化生活 (576p) [Not 24/7][768*576][768*576][768*576],http://60.175.115.119:1935/live/wenhua/playlist.m3u8
凤台综合 (576p) [Not 24/7][768*576][768*576][768*576],http://60.175.115.119:1935/live/zonghe/playlist.m3u8
甘肃卫视 (576p)[768*576][1024*576][1024*576],http://117.169.120.140:8080/live/gansustv/.m3u8
吉林卫视 (576p)[1024*576][1024*576][1024*576],http://117.169.120.140:8080/live/jilinstv/.m3u8
内蒙古卫视 (576p)[768*576][1024*576][1024*576],http://117.169.120.140:8080/live/neimenggustv/.m3u8
宁夏卫视 (576p)[1024*576][1024*576][1024*576],http://117.169.120.140:8080/live/ningxiastv/.m3u8
山西卫视 (576p)[768*576][1024*576][1024*576],http://117.169.120.140:8080/live/shanxistv/.m3u8
西藏卫视 (576p)[768*576][768*576][768*576],http://117.169.120.140:8080/live/xizangstv/.m3u8
万州综合 (576p) [Not 24/7][1024*576][1024*576][1024*576],http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
万州三峡移民 (576p) [Not 24/7][1024*576][1024*576][1024*576],http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
萬州影視文藝 (576p) [Not 24/7][1024*576][1024*576][1024*576],http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
海南卫视 (576p)[1047*576][1047*576][1047*576],http://183.207.248.11/PLTV/4/224/3221225810/index.m3u8
宁夏卫视 (576p)[1047*576][1047*576][1047*576],http://183.207.248.11/PLTV/4/224/3221225842/index.m3u8
仙桃新聞綜合 (576p)[785*576][785*576][785*576],http://221.233.242.239:280/live/71/playlist.m3u8
霸州公共頻道 (576p) [Not 24/7][1047*576][1047*576][1047*576],http://hbbz.chinashadt.com:2036/live/stream:bzgg.stream/playlist.m3u8
霸州文化頻道 (576p)[1047*576][1047*576][1047*576],http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
景县电视一套 (576p) [Not 24/7][1047*576][1047*576][1047*576],http://hbjx.chinashadt.com:1935/live/jx1.stream/playlist.m3u8
隆化综合 (576p)[1047*576][1047*576][1047*576],http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
滦县综合 (576p)[1047*576][1047*576][1047*576],http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
滦县综艺 (576p)[1047*576][1047*576][1047*576],http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
平乡电视台 (576p)[785*576][785*576][785*576],http://hbpx.chinashadt.com:2036/live/px1.stream/playlist.m3u8
河北卫视 (576p)[785*576][785*576][785*576],http://hbpx.chinashadt.com:2036/live/px4.stream/playlist.m3u8
湖南卫视 (576p)[785*576][785*576][785*576],http://hbpx.chinashadt.com:2036/live/px5.stream/playlist.m3u8
河北农民 (576p)[1047*576][1047*576][1047*576],http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream/playlist.m3u8
赵县电视一套 (576p)[785*576][785*576][785*576],http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream/playlist.m3u8
